,,,,,,,,,,,,,,,,,,,,,
Standard & Poors 500 Index,Last: 4677.0298,Change:  -19.0202,,,,,,,,,,,,,,,,,,,
"Date: January 9, 2022, 3:11 AM EST",Bid: 4619.75,Ask: 4727.2202,Size: 1*1,Volume: 0,,,,,,,,,,,,,,,,,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jan 28 2022,SPXW220128C02300000,0,0,2368.3,2382.7,0,0,0.9865,0,0,2300.00,SPXW220128P02300000,0.25,0,0,0.1,0,0.8801,-0.0002,0,96
Fri Jan 28 2022,SPXW220128C02400000,0,0,2268.4,2282.8,0,0,0.9857,0,0,2400.00,SPXW220128P02400000,0.1,0,0,0.1,0,0.8296,-0.0002,0,316
Fri Jan 28 2022,SPXW220128C02500000,0,0,2168.4,2182.9,0,0,0.9847,0,0,2500.00,SPXW220128P02500000,0.15,0,0,0.15,0,0.8039,-0.0003,0,277
Fri Jan 28 2022,SPXW220128C02600000,0,0,2068.5,2082.9,0,0,0.9838,0,0,2600.00,SPXW220128P02600000,0.15,0,0.05,0.2,2,0.7863,-0.0005,0,529
Fri Jan 28 2022,SPXW220128C02700000,0,0,1968.5,1983,0,0,0.9827,0,0,2700.00,SPXW220128P02700000,0.3,0,0.1,0.2,0,0.7499,-0.0007,0,357
Fri Jan 28 2022,SPXW220128C02800000,0,0,1868.7,1883.1,0,0,0.9816,0,0,2800.00,SPXW220128P02800000,0.2,-0.05,0.1,0.25,14,0.712,-0.0008,0,387
Fri Jan 28 2022,SPXW220128C02900000,0,0,1768.7,1783.1,0,0,0.9804,0,0,2900.00,SPXW220128P02900000,0.3,0,0.15,0.3,0,0.6806,-0.001,0,335
Fri Jan 28 2022,SPXW220128C03000000,0,0,1668.8,1683.2,0,0,0.979,0,0,3000.00,SPXW220128P03000000,0.5,0,0.2,0.35,0,0.6467,-0.0013,0,686
Fri Jan 28 2022,SPXW220128C03100000,0,0,1568.9,1583.3,0,0,0.977,0.0001,0,3100.00,SPXW220128P03100000,0.52,0,0.3,0.4,0,0.6157,-0.0017,0,1066
Fri Jan 28 2022,SPXW220128C03200000,0,0,1469,1486.7,0,0.679,0.9931,0,0,3200.00,SPXW220128P03200000,0.8,0,0.35,0.5,0,0.5822,-0.0022,0,686
Fri Jan 28 2022,SPXW220128C03250000,0,0,1419.3,1433.5,0,0.5399,0.9983,0,0,3250.00,SPXW220128P03250000,1.05,0,0.4,0.55,0,0.5664,-0.0025,0,1227
Fri Jan 28 2022,SPXW220128C03300000,0,0,1372.9,1378.8,0,0,0.9775,0.0001,0,3300.00,SPXW220128P03300000,0.89,0,0.5,0.65,0,0.5553,-0.003,0,1785
Fri Jan 28 2022,SPXW220128C03350000,0,0,1323,1328.9,0,0,0.9765,0.0001,0,3350.00,SPXW220128P03350000,1.16,0,0.55,0.7,0,0.538,-0.0034,0,1122
Fri Jan 28 2022,SPXW220128C03400000,0,0,1273.1,1279.7,0,0.4773,0.9982,0,0,3400.00,SPXW220128P03400000,0.71,-0.24,0.65,0.8,259,0.5243,-0.0039,0,4367
Fri Jan 28 2022,SPXW220128C03425000,0,0,1248.9,1254,0,0.4744,0.9978,0,0,3425.00,SPXW220128P03425000,0.75,-0.25,0.65,0.8,5,0.5133,-0.004,0,63
Fri Jan 28 2022,SPXW220128C03450000,0,0,1223.2,1229.8,0,0.4703,0.9975,0,0,3450.00,SPXW220128P03450000,1.05,0,0.7,0.85,0,0.5061,-0.0043,0,2722
Fri Jan 28 2022,SPXW220128C03475000,0,0,1199,1204.1,0,0.4658,0.9972,0,0,3475.00,SPXW220128P03475000,0.82,0,0.75,0.9,0,0.4987,-0.0046,0,1018
Fri Jan 28 2022,SPXW220128C03500000,0,0,1173.3,1179.2,0,0.4076,0.9989,0,0,3500.00,SPXW220128P03500000,1,-0.2,0.8,0.95,150,0.491,-0.005,0,8848
Fri Jan 28 2022,SPXW220128C03525000,0,0,1148.4,1154.2,0,0.41,0.9986,0,0,3525.00,SPXW220128P03525000,1.95,0,0.85,1,0,0.4832,-0.0053,0,1380
Fri Jan 28 2022,SPXW220128C03550000,1227.73,0,1124.2,1130,0,0.4755,0.9943,0,0,3550.00,SPXW220128P03550000,1.16,-0.165,0.9,1.05,543,0.4751,-0.0057,0,8232
Fri Jan 28 2022,SPXW220128C03575000,0,0,1098.5,1104.3,0,0.4071,0.9979,0,0,3575.00,SPXW220128P03575000,1.46,0,0.95,1.15,0,0.4683,-0.0061,0,101
Fri Jan 28 2022,SPXW220128C03600000,0,0,1075.4,1078.4,0,0.4419,0.995,0,0,3600.00,SPXW220128P03600000,1.1,0,1.05,1.2,0,0.4611,-0.0066,0,463
Fri Jan 28 2022,SPXW220128C03625000,0,0,1050.6,1053.5,0,0.4401,0.9941,0,0,3625.00,SPXW220128P03625000,1.85,0.275,1.1,1.25,190,0.4526,-0.007,0,90
Fri Jan 28 2022,SPXW220128C03650000,0,0,1025.6,1028.6,0,0.432,0.9938,0,0,3650.00,SPXW220128P03650000,1.37,-0.305,1.15,1.35,4,0.445,-0.0075,0,262
Fri Jan 28 2022,SPXW220128C03675000,0,0,1000.7,1003.7,0,0.4262,0.9931,0,0,3675.00,SPXW220128P03675000,1.3,0,1.25,1.4,0,0.4372,-0.0081,0,391
Fri Jan 28 2022,SPXW220128C03700000,0,0,975.7,978.7,0,0.4155,0.9929,0,0,3700.00,SPXW220128P03700000,1.45,-0.425,1.3,1.5,111,0.4292,-0.0087,0,2152
Fri Jan 28 2022,SPXW220128C03725000,0,0,950.9,953.8,0,0.4113,0.992,0,0,3725.00,SPXW220128P03725000,1.7,-0.325,1.4,1.6,2,0.4219,-0.0094,0.0001,219
Fri Jan 28 2022,SPXW220128C03750000,0,0,926,928.9,0,0.4045,0.9913,0.0001,0,3750.00,SPXW220128P03750000,2.12,-0.005,1.5,1.7,3,0.4144,-0.0101,0.0001,1676
Fri Jan 28 2022,SPXW220128C03775000,0,0,901,904,0,0.3955,0.9908,0.0001,0,3775.00,SPXW220128P03775000,1.9,-0.375,1.6,1.8,2,0.4066,-0.0108,0.0001,6023
Fri Jan 28 2022,SPXW220128C03800000,0,0,876.2,879.2,0,0.3916,0.9895,0.0001,0,3800.00,SPXW220128P03800000,1.75,-0.675,1.7,1.9,13280,0.3986,-0.0116,0.0001,29351
Fri Jan 28 2022,SPXW220128C03825000,0,0,851.2,854.3,0,0.3822,0.989,0.0001,0,3825.00,SPXW220128P03825000,1.92,-0.655,1.85,2,186,0.3912,-0.0126,0.0001,126
Fri Jan 28 2022,SPXW220128C03850000,0,0,826.5,829.4,0,0.3772,0.9876,0.0001,0,3850.00,SPXW220128P03850000,1.95,-0.775,1.95,2.15,273,0.3834,-0.0135,0.0001,2037
Fri Jan 28 2022,SPXW220128C03875000,0,0,801.7,804.6,0,0.3715,0.9862,0.0001,0,3875.00,SPXW220128P03875000,2,0,2.1,2.25,0,0.3754,-0.0146,0.0001,184
Fri Jan 28 2022,SPXW220128C03880000,0,0,796.7,799.6,0,0.3693,0.9861,0.0001,0,3880.00,SPXW220128P03880000,2.6,0,2.1,2.3,0,0.3738,-0.0148,0.0001,31
Fri Jan 28 2022,SPXW220128C03890000,0,0,786.8,789.7,0,0.3674,0.9854,0.0001,0,3890.00,SPXW220128P03890000,4,0,2.15,2.35,0,0.3705,-0.0152,0.0001,54
Fri Jan 28 2022,SPXW220128C03900000,0,0,776.8,779.7,0,0.3629,0.9853,0.0001,0,3900.00,SPXW220128P03900000,2.25,-0.85,2.25,2.4,140,0.3677,-0.0157,0.0001,2126
Fri Jan 28 2022,SPXW220128C03910000,0,0,766.9,769.8,0,0.3608,0.9846,0.0001,0,3910.00,SPXW220128P03910000,4.1,0,2.3,2.5,0,0.3649,-0.0163,0.0001,7
Fri Jan 28 2022,SPXW220128C03920000,0,0,757,759.9,0,0.3587,0.9839,0.0001,0,3920.00,SPXW220128P03920000,3.1,-0.1,2.35,2.55,100,0.3615,-0.0167,0.0001,5
Fri Jan 28 2022,SPXW220128C03925000,0,0,751.8,754.9,0,0.3541,0.9843,0.0001,0,3925.00,SPXW220128P03925000,2.52,-0.78,2.4,2.6,96,0.3604,-0.0171,0.0001,268
Fri Jan 28 2022,SPXW220128C03930000,0,0,747,749.9,0,0.3542,0.9837,0.0001,10,3930.00,SPXW220128P03930000,3.3,0,2.4,2.6,0,0.3581,-0.0172,0.0001,143
Fri Jan 28 2022,SPXW220128C03940000,0,0,737,740,0,0.3508,0.9832,0.0001,0,3940.00,SPXW220128P03940000,2.5,0,2.5,2.7,0,0.3557,-0.0179,0.0001,174
Fri Jan 28 2022,SPXW220128C03950000,0,0,727.1,730,0,0.3474,0.9828,0.0001,0,3950.00,SPXW220128P03950000,2.93,-0.57,2.55,2.75,59,0.3521,-0.0184,0.0001,349
Fri Jan 28 2022,SPXW220128C03960000,0,0,717.2,720.1,0,0.345,0.982,0.0001,250,3960.00,SPXW220128P03960000,2.55,-1.05,2.6,2.85,17,0.3491,-0.019,0.0001,11
Fri Jan 28 2022,SPXW220128C03970000,0,0,707.3,710.2,0,0.3425,0.9813,0.0001,0,3970.00,SPXW220128P03970000,3.05,-0.65,2.7,2.9,4,0.346,-0.0196,0.0001,77
Fri Jan 28 2022,SPXW220128C03975000,0,0,702.3,705.2,0,0.3402,0.9812,0.0001,0,3975.00,SPXW220128P03975000,4.22,0.52,2.75,2.95,10,0.3447,-0.02,0.0001,96
Fri Jan 28 2022,SPXW220128C03980000,0,0,697.3,700.3,0,0.3389,0.9808,0.0001,0,3980.00,SPXW220128P03980000,3.92,0,2.75,3,0,0.3428,-0.0203,0.0001,9509
Fri Jan 28 2022,SPXW220128C03990000,0,0,687.5,690.4,0,0.3372,0.9798,0.0001,0,3990.00,SPXW220128P03990000,3,-0.9,2.85,3.1,5,0.3401,-0.021,0.0001,78
Fri Jan 28 2022,SPXW220128C04000000,643.05,0,677.5,680.4,0,0.3327,0.9795,0.0001,1,4000.00,SPXW220128P04000000,3.1,-0.9,2.95,3.2,197,0.3373,-0.0218,0.0001,1491
Fri Jan 28 2022,SPXW220128C04010000,0,0,667.6,670.5,0,0.3299,0.9787,0.0001,10,4010.00,SPXW220128P04010000,5,0,3,3.3,0,0.334,-0.0225,0.0001,39
Fri Jan 28 2022,SPXW220128C04020000,0,0,657.7,660.6,0,0.3271,0.9779,0.0001,0,4020.00,SPXW220128P04020000,3.91,0,3.1,3.3,0,0.3302,-0.0231,0.0002,97
Fri Jan 28 2022,SPXW220128C04025000,755.26,0,652.7,655.6,0,0.3248,0.9777,0.0001,0,4025.00,SPXW220128P04025000,3.51,0,3.1,3.4,0,0.3287,-0.0235,0.0002,95
Fri Jan 28 2022,SPXW220128C04030000,0,0,647.7,650.7,0,0.3234,0.9773,0.0002,0,4030.00,SPXW220128P04030000,4.51,0.21,3.2,3.4,20,0.3272,-0.0239,0.0002,9483
Fri Jan 28 2022,SPXW220128C04040000,0,0,637.8,640.8,0,0.3204,0.9765,0.0002,0,4040.00,SPXW220128P04040000,2.87,0,3.3,3.5,0,0.3242,-0.0247,0.0002,79
Fri Jan 28 2022,SPXW220128C04050000,0,0,627.9,630.9,0,0.3174,0.9756,0.0002,0,4050.00,SPXW220128P04050000,3,0,3.4,3.6,0,0.3211,-0.0256,0.0002,310
Fri Jan 28 2022,SPXW220128C04060000,0,0,618.1,621,0,0.3151,0.9745,0.0002,0,4060.00,SPXW220128P04060000,4.8,0,3.5,3.7,0,0.3179,-0.0265,0.0002,14
Fri Jan 28 2022,SPXW220128C04070000,0,0,608.2,611.1,0,0.312,0.9736,0.0002,0,4070.00,SPXW220128P04070000,5.1,0,3.6,3.9,0,0.3154,-0.0276,0.0002,93
Fri Jan 28 2022,SPXW220128C04075000,0,0,603.3,606.2,0,0.3111,0.9729,0.0002,0,4075.00,SPXW220128P04075000,4.21,-0.69,3.6,3.9,2,0.3131,-0.0278,0.0002,56
Fri Jan 28 2022,SPXW220128C04080000,0,0,598.3,601.2,0,0.3088,0.9727,0.0002,5,4080.00,SPXW220128P04080000,4.7,0,3.7,4,0,0.3121,-0.0285,0.0002,12
Fri Jan 28 2022,SPXW220128C04090000,0,0,588.4,591.3,0,0.3056,0.9718,0.0002,0,4090.00,SPXW220128P04090000,4.9,0,3.8,4.1,0,0.3088,-0.0295,0.0002,101
Fri Jan 28 2022,SPXW220128C04100000,0,0,578.6,581.5,0,0.3036,0.9703,0.0002,0,4100.00,SPXW220128P04100000,3.8,-1.5,4,4.2,529,0.3061,-0.0307,0.0002,447
Fri Jan 28 2022,SPXW220128C04105000,0,0,573.6,576.5,0,0.3013,0.9701,0.0002,0,4105.00,SPXW220128P04105000,4.1,-1.3,4,4.3,46,0.3044,-0.0312,0.0002,6
Fri Jan 28 2022,SPXW220128C04110000,0,0,568.7,571.6,0,0.3002,0.9693,0.0002,0,4110.00,SPXW220128P04110000,5.4,-0.1,4.1,4.4,21,0.3033,-0.0319,0.0002,115
Fri Jan 28 2022,SPXW220128C04115000,0,0,563.8,566.7,0,0.2992,0.9685,0.0002,0,4115.00,SPXW220128P04115000,9.9,0,4.2,4.4,0,0.3015,-0.0324,0.0002,3
Fri Jan 28 2022,SPXW220128C04120000,0,0,558.9,561.8,0,0.2981,0.9678,0.0002,0,4120.00,SPXW220128P04120000,5.85,0,4.2,4.5,0,0.2998,-0.0329,0.0002,73
Fri Jan 28 2022,SPXW220128C04125000,0,0,553.8,556.9,0,0.2957,0.9675,0.0002,0,4125.00,SPXW220128P04125000,4.48,-1.32,4.3,4.6,24,0.2986,-0.0337,0.0002,776
Fri Jan 28 2022,SPXW220128C04130000,573.21,0,548.9,552,0,0.2945,0.9667,0.0002,210,4130.00,SPXW220128P04130000,5.7,0,4.4,4.7,0,0.2974,-0.0345,0.0002,31
Fri Jan 28 2022,SPXW220128C04135000,0,0,544.1,547,0,0.2934,0.966,0.0002,0,4135.00,SPXW220128P04135000,5.4,0,4.5,4.7,0,0.2956,-0.035,0.0002,11
Fri Jan 28 2022,SPXW220128C04140000,563.79,0,539.2,542.1,0,0.2922,0.9652,0.0002,10,4140.00,SPXW220128P04140000,6.97,0.87,4.5,4.8,1,0.2938,-0.0355,0.0002,31
Fri Jan 28 2022,SPXW220128C04145000,0,0,534.3,537.2,0,0.291,0.9644,0.0002,0,4145.00,SPXW220128P04145000,5.8,0,4.6,4.9,0,0.2925,-0.0363,0.0002,88
Fri Jan 28 2022,SPXW220128C04150000,553.24,0,529.3,532.2,0,0.2886,0.9641,0.0002,1,4150.00,SPXW220128P04150000,4.64,-1.66,4.7,5,11,0.2912,-0.0372,0.0003,1118
Fri Jan 28 2022,SPXW220128C04155000,0,0,524.4,527.3,0,0.2873,0.9633,0.0003,0,4155.00,SPXW220128P04155000,11.1,0,4.8,5.1,0,0.2899,-0.038,0.0003,5
Fri Jan 28 2022,SPXW220128C04160000,547.16,0,519.5,522.4,0,0.286,0.9624,0.0003,1,4160.00,SPXW220128P04160000,3.63,0,4.9,5.2,0,0.2886,-0.0388,0.0003,36
Fri Jan 28 2022,SPXW220128C04165000,0,0,514.6,517.5,0,0.2847,0.9616,0.0003,0,4165.00,SPXW220128P04165000,4.4,0,5,5.3,0,0.2872,-0.0396,0.0003,92
Fri Jan 28 2022,SPXW220128C04170000,526.14,-8.21,509.7,512.6,1,0.2833,0.9608,0.0003,2,4170.00,SPXW220128P04170000,7.18,0.43,5.1,5.4,21,0.2858,-0.0405,0.0003,45
Fri Jan 28 2022,SPXW220128C04175000,0,0,504.8,507.7,0,0.282,0.9599,0.0003,0,4175.00,SPXW220128P04175000,5.45,-1.45,5.2,5.5,20,0.2844,-0.0413,0.0003,1747
Fri Jan 28 2022,SPXW220128C04180000,0,0,500,502.8,0,0.2811,0.9588,0.0003,0,4180.00,SPXW220128P04180000,5.55,-1.45,5.3,5.6,20,0.283,-0.0422,0.0003,862
Fri Jan 28 2022,SPXW220128C04185000,0,0,495.1,498,0,0.2802,0.9577,0.0003,0,4185.00,SPXW220128P04185000,8.53,0,5.4,5.7,0,0.2815,-0.043,0.0003,13
Fri Jan 28 2022,SPXW220128C04190000,0,0,490.2,493.1,0,0.2787,0.9568,0.0003,0,4190.00,SPXW220128P04190000,5.56,-1.69,5.5,5.8,3,0.28,-0.0439,0.0003,26
Fri Jan 28 2022,SPXW220128C04195000,0,0,485.3,488.2,0,0.2772,0.9559,0.0003,0,4195.00,SPXW220128P04195000,7.9,0,5.6,5.9,0,0.2785,-0.0448,0.0003,31
Fri Jan 28 2022,SPXW220128C04200000,532.62,0,480.5,483.3,0,0.2762,0.9547,0.0003,16,4200.00,SPXW220128P04200000,5.5,-2.05,5.7,6,8,0.277,-0.0457,0.0003,572
Fri Jan 28 2022,SPXW220128C04205000,0,0,475.6,478.4,0,0.2747,0.9538,0.0003,0,4205.00,SPXW220128P04205000,8.32,0,5.8,6.1,0,0.2755,-0.0466,0.0003,35
Fri Jan 28 2022,SPXW220128C04210000,0,0,470.7,473.5,0,0.2731,0.9529,0.0003,0,4210.00,SPXW220128P04210000,8.1,0,6,6.3,0,0.2748,-0.048,0.0003,49
Fri Jan 28 2022,SPXW220128C04215000,0,0,465.7,468.7,0,0.2715,0.952,0.0003,0,4215.00,SPXW220128P04215000,6.86,-1.14,6.1,6.4,1,0.2732,-0.049,0.0003,41
Fri Jan 28 2022,SPXW220128C04220000,0,0,461,463.8,0,0.2708,0.9505,0.0003,0,4220.00,SPXW220128P04220000,7.05,-1.1,6.2,6.5,2,0.2716,-0.0499,0.0003,53
Fri Jan 28 2022,SPXW220128C04225000,557.62,0,456.1,458.9,0,0.2692,0.9496,0.0004,0,4225.00,SPXW220128P04225000,10.35,2.05,6.4,6.7,11,0.2708,-0.0514,0.0004,301
Fri Jan 28 2022,SPXW220128C04230000,0,0,451.3,454.1,0,0.2684,0.9481,0.0004,0,4230.00,SPXW220128P04230000,7.4,-1.05,6.5,6.9,63,0.2696,-0.0526,0.0004,37
Fri Jan 28 2022,SPXW220128C04235000,0,0,446.4,449.2,0,0.2667,0.9471,0.0004,0,4235.00,SPXW220128P04235000,6.57,-2.08,6.6,7,33,0.2679,-0.0536,0.0004,19
Fri Jan 28 2022,SPXW220128C04240000,0,0,441.5,444.4,0,0.2655,0.9459,0.0004,0,4240.00,SPXW220128P04240000,7.17,-1.63,6.8,7.1,92,0.2666,-0.0548,0.0004,64
Fri Jan 28 2022,SPXW220128C04245000,0,0,436.7,439.5,0,0.2641,0.9446,0.0004,0,4245.00,SPXW220128P04245000,7.12,-1.83,6.9,7.3,21,0.2652,-0.0561,0.0004,81
Fri Jan 28 2022,SPXW220128C04250000,439.22,-17.58,432,434.6,1,0.2632,0.9431,0.0004,3,4250.00,SPXW220128P04250000,7.47,-1.68,7.1,7.5,17,0.2643,-0.0576,0.0004,417
Fri Jan 28 2022,SPXW220128C04255000,0,0,427.1,429.9,0,0.2622,0.9415,0.0004,0,4255.00,SPXW220128P04255000,7.42,-1.93,7.3,7.6,11,0.2629,-0.0589,0.0004,17
Fri Jan 28 2022,SPXW220128C04260000,0,0,422.2,425,0,0.2604,0.9405,0.0004,0,4260.00,SPXW220128P04260000,9.72,0,7.4,7.8,0,0.2614,-0.0602,0.0004,40
Fri Jan 28 2022,SPXW220128C04265000,0,0,417.4,420.2,0,0.2593,0.9389,0.0004,0,4265.00,SPXW220128P04265000,5.2,0,7.6,8,0,0.2604,-0.0618,0.0004,64
Fri Jan 28 2022,SPXW220128C04270000,0,0,412.6,415.4,0,0.2582,0.9374,0.0004,0,4270.00,SPXW220128P04270000,10,0,7.8,8.1,0,0.2589,-0.0631,0.0004,217
Fri Jan 28 2022,SPXW220128C04275000,440.63,0,407.8,410.6,0,0.2571,0.9358,0.0004,4,4275.00,SPXW220128P04275000,9.22,-0.93,7.9,8.3,4,0.2573,-0.0644,0.0004,378
Fri Jan 28 2022,SPXW220128C04280000,0,0,403,405.8,0,0.2559,0.9341,0.0005,0,4280.00,SPXW220128P04280000,11.32,0.97,8.1,8.5,3,0.2561,-0.066,0.0005,141
Fri Jan 28 2022,SPXW220128C04285000,0,0,398.1,400.9,0,0.2539,0.933,0.0005,0,4285.00,SPXW220128P04285000,10.35,-0.2,8.3,8.7,4,0.2549,-0.0677,0.0005,93
Fri Jan 28 2022,SPXW220128C04290000,0,0,393.3,396.1,0,0.2527,0.9314,0.0005,0,4290.00,SPXW220128P04290000,8.84,-2.01,8.5,8.9,4,0.2536,-0.0693,0.0005,201
Fri Jan 28 2022,SPXW220128C04295000,361.2,0,388.6,391.4,0,0.2521,0.9292,0.0005,1,4295.00,SPXW220128P04295000,9.5,-1.55,8.7,9.1,10,0.2523,-0.071,0.0005,35
Fri Jan 28 2022,SPXW220128C04300000,384.77,0,383.8,386.6,0,0.2507,0.9275,0.0005,15,4300.00,SPXW220128P04300000,9.32,-1.93,8.9,9.3,7,0.251,-0.0726,0.0005,1420
Fri Jan 28 2022,SPXW220128C04305000,0,0,378.9,381.8,0,0.249,0.9261,0.0005,0,4305.00,SPXW220128P04305000,6.19,0,9.2,9.6,0,0.2503,-0.0748,0.0005,104
Fri Jan 28 2022,SPXW220128C04310000,0,0,374.3,377,0,0.2483,0.9239,0.0005,0,4310.00,SPXW220128P04310000,9.5,-2.25,9.4,9.8,22,0.2488,-0.0766,0.0005,126
Fri Jan 28 2022,SPXW220128C04315000,423.41,0,369.5,372.3,0,0.2471,0.9219,0.0005,2,4315.00,SPXW220128P04315000,12.54,0,9.6,10,0,0.2474,-0.0783,0.0005,93
Fri Jan 28 2022,SPXW220128C04320000,0,0,364.8,367.5,0,0.246,0.9199,0.0006,0,4320.00,SPXW220128P04320000,10.73,-1.57,9.8,10.3,1,0.2462,-0.0803,0.0006,152
Fri Jan 28 2022,SPXW220128C04325000,485.2,0,360,362.7,0,0.2444,0.9181,0.0006,540,4325.00,SPXW220128P04325000,10.25,-2.3,10.1,10.5,8,0.245,-0.0823,0.0006,289
Fri Jan 28 2022,SPXW220128C04330000,331.25,0,355.3,358,0,0.2435,0.9158,0.0006,34,4330.00,SPXW220128P04330000,10.59,-2.26,10.3,10.8,5,0.2437,-0.0844,0.0006,827
Fri Jan 28 2022,SPXW220128C04335000,355.78,0,350.5,353.3,0,0.2422,0.9137,0.0006,4,4335.00,SPXW220128P04335000,14.33,0,10.6,11,0,0.2424,-0.0864,0.0006,34
Fri Jan 28 2022,SPXW220128C04340000,457.87,0,345.7,348.6,0,0.2408,0.9117,0.0006,2,4340.00,SPXW220128P04340000,11.1,-2.35,10.9,11.3,9,0.2414,-0.0888,0.0006,331
Fri Jan 28 2022,SPXW220128C04345000,0,0,341,343.9,0,0.2397,0.9093,0.0006,0,4345.00,SPXW220128P04345000,11.35,-2.4,11.1,11.6,35,0.24,-0.0909,0.0006,135
Fri Jan 28 2022,SPXW220128C04350000,438.01,0,336.3,339.2,0,0.2386,0.9069,0.0006,31,4350.00,SPXW220128P04350000,11.77,-2.28,11.4,11.9,34,0.2388,-0.0933,0.0006,846
Fri Jan 28 2022,SPXW220128C04355000,387.11,0,331.7,334.4,0,0.2374,0.9045,0.0007,35,4355.00,SPXW220128P04355000,13.12,-1.23,11.7,12.2,4,0.2376,-0.0957,0.0007,139
Fri Jan 28 2022,SPXW220128C04360000,0,0,327,329.7,0,0.2362,0.9021,0.0007,0,4360.00,SPXW220128P04360000,13.32,-1.38,12,12.5,8,0.2364,-0.0981,0.0007,148
Fri Jan 28 2022,SPXW220128C04365000,0,0,322.4,325.1,0,0.2354,0.8992,0.0007,0,4365.00,SPXW220128P04365000,12.25,-2.75,12.3,12.8,2,0.2351,-0.1005,0.0007,137
Fri Jan 28 2022,SPXW220128C04370000,420.29,0,317.6,320.5,0,0.234,0.8967,0.0007,10,4370.00,SPXW220128P04370000,13.48,-1.92,12.7,13.1,7,0.234,-0.1032,0.0007,327
Fri Jan 28 2022,SPXW220128C04375000,290.7,0,313.1,315.7,0,0.2329,0.8939,0.0007,11,4375.00,SPXW220128P04375000,13.4,-2.3,13,13.5,11,0.2329,-0.106,0.0007,759
Fri Jan 28 2022,SPXW220128C04380000,410.59,0,308.3,311.1,0,0.2315,0.8914,0.0007,10,4380.00,SPXW220128P04380000,14.34,0,13.3,13.8,0,0.2314,-0.1085,0.0007,481
Fri Jan 28 2022,SPXW220128C04385000,0,0,303.8,306.4,0,0.2305,0.8884,0.0008,0,4385.00,SPXW220128P04385000,15.67,0,13.7,14.2,0,0.2305,-0.1115,0.0008,84
Fri Jan 28 2022,SPXW220128C04390000,0,0,299.2,301.8,0,0.2295,0.8853,0.0008,0,4390.00,SPXW220128P04390000,15.05,-1.8,14,14.5,81,0.2289,-0.1141,0.0008,202
Fri Jan 28 2022,SPXW220128C04395000,417.07,0,294.6,297.2,0,0.2284,0.8823,0.0008,3,4395.00,SPXW220128P04395000,21.88,0,14.4,14.9,0,0.2279,-0.1172,0.0008,55
Fri Jan 28 2022,SPXW220128C04400000,328.6,0,289.8,292.6,0,0.2268,0.8796,0.0008,47,4400.00,SPXW220128P04400000,14.65,-3,14.8,15.3,228,0.2267,-0.1203,0.0008,1039
Fri Jan 28 2022,SPXW220128C04405000,219.4,0,285.2,288,0,0.2256,0.8764,0.0008,1,4405.00,SPXW220128P04405000,14.77,-3.28,15.2,15.7,8,0.2255,-0.1235,0.0008,97
Fri Jan 28 2022,SPXW220128C04410000,0,0,280.8,283.4,0,0.2247,0.8728,0.0008,0,4410.00,SPXW220128P04410000,15.8,-2.7,15.6,16.1,76,0.2243,-0.1267,0.0008,310
Fri Jan 28 2022,SPXW220128C04415000,0,0,276.2,278.8,0,0.2234,0.8696,0.0009,0,4415.00,SPXW220128P04415000,15.52,-3.38,16,16.5,9,0.223,-0.1299,0.0009,34
Fri Jan 28 2022,SPXW220128C04420000,296.8,0,271.5,274.3,0,0.2221,0.8663,0.0009,0,4420.00,SPXW220128P04420000,17.49,-1.86,16.5,17,68,0.2221,-0.1336,0.0009,186
Fri Jan 28 2022,SPXW220128C04425000,378.58,0,267.1,269.7,0,0.2211,0.8626,0.0009,12,4425.00,SPXW220128P04425000,17.92,-1.88,16.9,17.4,4,0.2207,-0.1369,0.0009,884
Fri Jan 28 2022,SPXW220128C04430000,0,0,262.6,265.1,0,0.2198,0.8591,0.0009,0,4430.00,SPXW220128P04430000,16.9,-3.4,17.4,17.9,16,0.2196,-0.1407,0.0009,258
Fri Jan 28 2022,SPXW220128C04435000,0,0,258.1,260.6,0,0.2187,0.8553,0.001,0,4435.00,SPXW220128P04435000,19.6,-1.15,17.9,18.4,4,0.2185,-0.1445,0.001,57
Fri Jan 28 2022,SPXW220128C04440000,298.25,0,253.6,256.1,0,0.2176,0.8514,0.001,18,4440.00,SPXW220128P04440000,17.82,-3.43,18.3,18.9,63,0.2171,-0.1481,0.001,219
Fri Jan 28 2022,SPXW220128C04445000,281.98,0,249.7,250.6,0,0.2156,0.8484,0.001,1,4445.00,SPXW220128P04445000,19.78,-1.97,18.9,19.4,2,0.2161,-0.1522,0.001,84
Fri Jan 28 2022,SPXW220128C04450000,256.35,-14.05,245.2,246.1,9,0.2143,0.8445,0.001,53,4450.00,SPXW220128P04450000,18.77,-3.48,19.4,19.9,51,0.2148,-0.1561,0.001,1937
Fri Jan 28 2022,SPXW220128C04455000,271.43,0,240.8,241.6,0,0.2132,0.8403,0.001,5,4455.00,SPXW220128P04455000,20.57,-2.23,19.9,20.4,2,0.2135,-0.1601,0.001,117
Fri Jan 28 2022,SPXW220128C04460000,358.56,0,236.3,237.2,0,0.212,0.8361,0.0011,12,4460.00,SPXW220128P04460000,19.51,-3.84,20.4,21,16,0.2123,-0.1643,0.0011,87
